,y,pi,i,ibar,rn,r
3154,-9.677083433001748e-05,-9.677083433001749e-07,-1.8452468652711045e-06,5.740239929793323e-07,-9.861608119528858e-05,-1.8452468652711045e-06
3155,-7.543272467506811e-05,-7.543272467506812e-07,-1.2904911993087843e-06,5.953269175679187e-07,-7.672321587437689e-05,-1.2904911993087843e-06
3156,-2.1283137684232016e-05,-2.1283137684232018e-07,8.311416994774838e-07,1.3632201415832843e-06,-2.045199598475453e-05,8.311416994774838e-07
3157,-8.345488006501807e-05,-8.345488006501809e-07,-1.5800327158951172e-06,5.06339285730335e-07,-8.503491278091319e-05,-1.5800327158951172e-06
3158,2.8397834993909464e-05,2.8397834993909465e-07,9.814855597410455e-07,2.715396848933088e-07,2.937932055365051e-05,9.814855597410455e-07
3159,3.624038109315978e-05,3.624038109315979e-07,-1.0876871136456626e-06,-1.9936966409746573e-06,3.515269397951412e-05,-1.0876871136456626e-06
3160,-0.00015700801604614015,-1.5700801604614015e-06,-5.297952331778392e-06,-1.3727519306248875e-06,-0.0001623059683779185,-5.297952331778392e-06
3161,-1.540787726612395e-05,-1.5407877266123953e-07,-1.5566989414466105e-06,-1.1715020097935116e-06,-1.696457620757056e-05,-1.5566989414466105e-06
3162,-9.530238750697004e-05,-9.530238750697005e-07,-1.711673347014831e-06,6.708863406594203e-07,-9.701406085398486e-05,-1.711673347014831e-06
3163,-9.631363363479414e-05,-9.631363363479413e-07,-2.363236772067782e-06,4.460406880207137e-08,-9.86768704068619e-05,-2.363236772067782e-06
3164,1.667075539239241e-05,1.667075539239241e-07,2.5040558162191966e-06,2.0872869314093863e-06,1.9174811208611602e-05,2.5040558162191966e-06
3165,-3.615444899967164e-05,-3.615444899967164e-07,-1.2075059795196285e-06,-3.036447545278374e-07,-3.736195497919126e-05,-1.2075059795196285e-06
3166,-4.0027745884377965e-05,-4.0027745884377973e-07,-1.3042660995986517e-06,-3.035724524892025e-07,-4.133201198397661e-05,-1.3042660995986517e-06
3167,1.995091101991198e-05,1.995091101991198e-07,6.165688089277068e-07,1.1779603342990724e-07,2.0567479828839684e-05,6.165688089277068e-07
3168,7.78714444510141e-05,7.787144445101411e-07,1.6765654516861914e-06,-2.7022065958916123e-07,7.954800990270029e-05,1.6765654516861914e-06
3169,0.00010129962566577031,1.0129962566577031e-06,4.996085276429644e-06,2.4635946347853857e-06,0.00010629571094219994,4.996085276429644e-06
3170,-0.00010230912410085322,-1.0230912410085325e-06,-3.293301326871288e-06,-7.35573224349957e-07,-0.0001056024254277245,-3.293301326871288e-06
3171,3.166731934544078e-05,3.166731934544078e-07,1.6130011027973536e-06,8.213181191613341e-07,3.328032044823813e-05,1.6130011027973536e-06
3172,-0.00011987570350047815,-1.1987570350047817e-06,-1.7454029830805952e-06,1.251489604431359e-06,-0.00012162110648355874,-1.7454029830805952e-06
3173,-0.000325821667825768,-3.2582166782576803e-06,-7.635301918937795e-06,5.102397767064062e-07,-0.00033345696974470575,-7.635301918937795e-06
3174,-0.0001887175424905466,-1.8871754249054663e-06,-4.9151008289536776e-06,-1.971622666900124e-07,-0.00019363264331950027,-4.9151008289536776e-06
3175,-2.770705497280507e-05,-2.7707054972805066e-07,-2.793540060881693e-07,4.133223682319574e-07,-2.7986408978893235e-05,-2.793540060881693e-07
3176,7.639802422706115e-05,7.639802422706116e-07,2.7443744683961044e-06,8.344238627195754e-07,7.914239869545725e-05,2.7443744683961044e-06
3177,4.563899147928613e-05,4.5638991479286136e-07,1.3878087880396678e-06,2.468340010575144e-07,4.7026800267325795e-05,1.3878087880396678e-06
3178,6.143838518467435e-05,6.143838518467437e-07,3.7758736328925997e-06,2.2399140032757406e-06,6.521425881756695e-05,3.7758736328925997e-06
3179,5.946626475451369e-05,5.94662647545137e-07,2.010323634577895e-06,5.236670157150525e-07,6.147658838909158e-05,2.010323634577895e-06
3180,-0.0002356619235295334,-2.356619235295334e-06,-6.2546432137577525e-06,-3.630951255194169e-07,-0.00024191656674329114,-6.2546432137577525e-06
3181,-6.764185850093794e-05,-6.764185850093796e-07,-2.0197783041080033e-06,-3.287318415845541e-07,-6.966163680504595e-05,-2.0197783041080033e-06
3182,-9.450628752545453e-05,-9.450628752545452e-07,-2.789991243491201e-06,-4.273340553548376e-07,-9.729627876894571e-05,-2.789991243491201e-06
3183,-1.3935642478750348e-05,-1.393564247875035e-07,3.071154120868669e-07,6.555064740556255e-07,-1.3628527066663479e-05,3.071154120868669e-07
3184,0.00010274428337213427,1.027442833721343e-06,1.4385669577123631e-06,-1.130040126590994e-06,0.00010418285032984663,1.4385669577123631e-06
3185,0.00011218089377472948,1.1218089377472952e-06,2.0784635863166107e-06,-7.260587580516266e-07,0.00011425935736104609,2.0784635863166107e-06
3186,0.00016900781495060227,1.6900781495060227e-06,4.774632432942745e-06,5.494370591776882e-07,0.000173782447383545,4.774632432942745e-06
3187,-8.33579933464755e-06,-8.335799334647552e-08,-9.646881026143921e-08,1.1192617310474956e-07,-8.432268144908989e-06,-9.646881026143921e-08
3188,-6.798319460205e-05,-6.798319460205001e-07,-1.8049291429935854e-06,-1.0534927794233539e-07,-6.978812374504358e-05,-1.8049291429935854e-06
3189,5.532563977251566e-05,5.532563977251566e-07,9.104166636315249e-07,-4.7272433068136675e-07,5.623605643614718e-05,9.104166636315249e-07
3190,1.2052117168276557e-05,1.2052117168276558e-07,1.5906933148083114e-06,1.2893903856013975e-06,1.3642810483084867e-05,1.5906933148083114e-06
3191,0.00016154410958164203,1.6154410958164202e-06,4.134820392524847e-06,9.621765298379604e-08,0.00016567892997416684,4.134820392524847e-06
3192,-9.387302410768731e-05,-9.387302410768731e-07,-1.3879400646412615e-06,9.588855380509216e-07,-9.526096417232856e-05,-1.3879400646412615e-06
3193,0.00020378696394907422,2.037869639490742e-06,5.9900737053953995e-06,8.953996066685432e-07,0.0002097770376544696,5.9900737053953995e-06
3194,0.00015795589085167998,1.5795589085168001e-06,3.4749063251055767e-06,-4.739909461864238e-07,0.00016143079717678555,3.4749063251055767e-06
3195,9.658037391962058e-05,9.658037391962061e-07,3.3103720393741188e-06,8.958626913836037e-07,9.98907459589947e-05,3.3103720393741188e-06
3196,-8.579414793002949e-05,-8.579414793002949e-07,-2.409500684066199e-06,-2.646469858154616e-07,-8.820364861409567e-05,-2.409500684066199e-06
3197,-5.575269763207897e-05,-5.575269763207897e-07,-1.6756489569484914e-06,-2.8183151614651714e-07,-5.7428346589027456e-05,-1.6756489569484914e-06
3198,-0.0001513031720880376,-1.5130317208803762e-06,-4.174306172542097e-06,-3.917268703411561e-07,-0.0001554774782605797,-4.174306172542097e-06
3199,0.00011196757704157226,1.1196757704157228e-06,2.130725276059992e-06,-6.684641499793145e-07,0.00011409830231763224,2.130725276059992e-06
3200,8.039629502292813e-05,8.039629502292815e-07,2.368351950127095e-06,3.5844457455389136e-07,8.276464697305523e-05,2.368351950127095e-06
3201,-7.801841806606698e-05,-7.801841806606698e-07,-3.1419676117129634e-06,-1.1915071600612886e-06,-8.116038567777993e-05,-3.1419676117129634e-06
3202,0.00014240514206537185,1.4240514206537184e-06,3.189244192244137e-06,-3.7088435939015865e-07,0.00014559438625761595,3.189244192244137e-06
3203,5.4918984143288454e-05,5.491898414328846e-07,5.737026476954907e-07,-7.992719558867205e-07,5.549268679098394e-05,5.737026476954907e-07
3204,1.888640807879266e-05,1.888640807879266e-07,1.168536884111345e-06,6.963766821415282e-07,2.0054944962904002e-05,1.168536884111345e-06
3205,2.7652584007132482e-06,2.7652584007132483e-08,-7.685121703949239e-08,-1.459826770573236e-07,2.6884071836737557e-06,-7.685121703949239e-08
3206,0.0001080054774961106,1.0800547749611061e-06,3.6410561918696976e-06,9.409192544669324e-07,0.00011164653368798028,3.6410561918696976e-06
3207,-3.900348509454803e-05,-3.9003485094548033e-07,-1.5783594115883296e-06,-6.032722842246287e-07,-4.058184450613636e-05,-1.5783594115883296e-06
3208,-5.083448626749655e-05,-5.083448626749656e-07,1.0199362187863435e-07,1.372855778566048e-06,-5.073249264561791e-05,1.0199362187863435e-07
3209,0.00013240834231057237,1.3240834231057238e-06,3.6141531526580666e-06,3.039445948937575e-07,0.0001360224954632304,3.6141531526580666e-06
3210,-0.0001597564573343484,-1.597564573343484e-06,-4.233401977495031e-06,-2.3949054413632127e-07,-0.0001639898593118434,-4.233401977495031e-06
3211,-4.508248399883851e-05,-4.508248399883851e-07,2.5065657826710403e-07,1.3777186782380666e-06,-4.48318274205714e-05,2.5065657826710403e-07
3212,5.472537761400796e-06,5.472537761400797e-08,-4.901414381287938e-07,-6.269548821638138e-07,4.982396323272002e-06,-4.901414381287938e-07
3213,0.00018240774247184612,1.8240774247184615e-06,4.333856146718113e-06,-2.2633741507804069e-07,0.00018674159861856423,4.333856146718113e-06
3214,7.744168365854912e-05,7.744168365854912e-07,3.4848816214273997e-06,1.5488395299636711e-06,8.092656527997652e-05,3.4848816214273997e-06
3215,-7.171302657439197e-05,-7.171302657439199e-07,-2.851203214118481e-06,-1.0583775497586816e-06,-7.456422978851046e-05,-2.851203214118481e-06
3216,0.00015635404049137107,1.5635404049137107e-06,5.2667462208998415e-06,1.357895208615564e-06,0.0001616207867122709,5.2667462208998415e-06
3217,-0.00010938966724938726,-1.093896672493873e-06,-1.2369311011590654e-06,1.4978105800756165e-06,-0.00011062659835054632,-1.2369311011590654e-06
3218,-8.873504258936205e-06,-8.873504258936206e-08,7.788554557737813e-07,1.0006930622471863e-06,-8.094648803162422e-06,7.788554557737813e-07
3219,-0.00012282118586737358,-1.228211858673736e-06,-2.5500792648387715e-06,5.204503818455686e-07,-0.00012537126513221234,-2.5500792648387715e-06
3220,7.613723009632942e-05,7.613723009632943e-07,2.206209000959139e-06,3.0277824855090283e-07,7.834343909728855e-05,2.206209000959139e-06
3221,1.945442065368285e-05,1.9454420653682852e-07,-2.1107333928221024e-08,-5.074678502702923e-07,1.9433313319754627e-05,-2.1107333928221024e-08
3222,-0.00015447671674872075,-1.5447671674872075e-06,-2.934110135039105e-06,9.278077836789136e-07,-0.0001574108268837598,-2.934110135039105e-06
3223,-7.484698566342927e-05,-7.484698566342928e-07,-1.9939572672535987e-06,-1.227826256678667e-07,-7.684094293068286e-05,-1.9939572672535987e-06
3224,-2.2698502696044566e-05,-2.269850269604457e-07,4.052621963303032e-07,9.727247637314174e-07,-2.229324049971426e-05,4.052621963303032e-07
3225,0.0001222911130108827,1.2229111301088271e-06,2.2636548789532247e-06,-7.936229463188435e-07,0.00012455476788983592,2.2636548789532247e-06
3226,0.00012715945985972683,1.2715945985972683e-06,2.8220748429998348e-06,-3.5691165349333565e-07,0.00012998153470272664,2.8220748429998348e-06
3227,4.2630150276244895e-06,4.26301502762449e-08,1.096432729250662e-06,9.898573535600497e-07,5.359447756875151e-06,1.096432729250662e-06
3228,0.0001446478264929118,1.446478264929118e-06,2.545474528057846e-06,-1.0707211342649491e-06,0.00014719330102096962,2.545474528057846e-06
3229,-9.299020622063675e-05,-9.299020622063677e-07,-1.0417872789893073e-06,1.2829678765266116e-06,-9.403199349962605e-05,-1.0417872789893073e-06
3230,-8.950299273946493e-05,-8.950299273946494e-07,-1.5414540171324306e-06,6.96120801354193e-07,-9.104444675659735e-05,-1.5414540171324306e-06
3231,-3.623016093330324e-05,-3.623016093330324e-07,-1.8195844649913486e-06,-9.138304416587675e-07,-3.804974539829458e-05,-1.8195844649913486e-06
3232,-7.361594823959933e-05,-7.361594823959933e-07,-2.322027628832888e-06,-4.816289228429048e-07,-7.59379758684322e-05,-2.322027628832888e-06
3233,-5.413776747863069e-05,-5.41377674786307e-07,1.6634335058703377e-06,3.0168776928361048e-06,-5.247433397276035e-05,1.6634335058703377e-06
3234,-4.19833537142363e-05,-4.1983353714236304e-07,-5.60414629554572e-07,4.891692133013355e-07,-4.254376834379087e-05,-5.60414629554572e-07
3235,9.99267054933926e-05,9.992670549339263e-07,2.134655474918742e-06,-3.6351216241607324e-07,0.00010206136096831134,2.134655474918742e-06
3236,-9.469418830209605e-05,-9.469418830209607e-07,-1.6447214237029933e-06,7.226332838494083e-07,-9.633890972579904e-05,-1.6447214237029933e-06
3237,5.674007807091071e-06,5.674007807091071e-08,-9.999592917651295e-07,-1.1418094869424062e-06,4.67404851532594e-06,-9.999592917651295e-07
3238,5.415202112229345e-05,5.415202112229345e-07,1.2537615989474743e-06,-1.0003892910986211e-07,5.540578272124092e-05,1.2537615989474743e-06
3239,0.0001280382738907845,1.2803827389078452e-06,4.495574558965062e-06,1.2946177116954492e-06,0.00013253384844974956,4.495574558965062e-06
3240,9.693117484744675e-05,9.693117484744677e-07,2.7768042483548217e-06,3.5352487716865274e-07,9.970797909580156e-05,2.7768042483548217e-06
3241,7.189580876007339e-05,7.18958087600734e-07,1.0794858806391622e-06,-7.179093383626726e-07,7.297529464071254e-05,1.0794858806391622e-06
3242,6.731056435900909e-05,6.731056435900909e-07,1.1087896704123326e-06,-5.73974438562895e-07,6.841935402942142e-05,1.1087896704123326e-06
3243,-5.381786135966267e-06,-5.3817861359662674e-08,3.390603093291824e-07,4.73604962728339e-07,-5.042725826637084e-06,3.390603093291824e-07
3244,-1.9761961288189416e-05,-1.976196128818942e-07,7.740563805368718e-08,5.714546702584227e-07,-1.968455565013573e-05,7.740563805368718e-08
3245,-2.9712028684257632e-05,-2.971202868425763e-07,5.008719887570427e-07,1.2436727058634834e-06,-2.9211156695500585e-05,5.008719887570427e-07
3246,0.00024407423568331363,2.440742356833136e-06,7.01727018386077e-06,9.154142917779285e-07,0.0002510915058671744,7.01727018386077e-06
3247,-0.00011707674982269848,-1.170767498226985e-06,-2.2602663580355994e-06,6.666523875318632e-07,-0.00011933701618073408,-2.2602663580355994e-06
3248,2.3858605349232195e-05,2.3858605349232196e-07,7.118218226413904e-07,1.1535668891058546e-07,2.457042717187358e-05,7.118218226413904e-07
3249,-2.9023159232793417e-05,-2.902315923279342e-07,-5.961972163433223e-07,1.2938176447651319e-07,-2.9619356449136736e-05,-5.961972163433223e-07
3250,2.454112648793712e-05,2.454112648793712e-07,1.4733790287905141e-06,8.59850866592086e-07,2.601450551672763e-05,1.4733790287905141e-06
3251,0.0001760472039825138,1.7604720398251384e-06,4.652568984568695e-06,2.5138888500584893e-07,0.0001806997729670825,4.652568984568695e-06
3252,-8.71396455570181e-05,-8.713964555701811e-07,-2.272895943115855e-06,-9.440480419040224e-08,-8.941254150013395e-05,-2.272895943115855e-06
3253,-0.00032048180707339163,-3.2048180707339163e-06,-7.271321223939557e-06,7.407239528952355e-07,-0.00032775312829733116,-7.271321223939557e-06
3254,-0.00014904394468634764,-1.4904394468634765e-06,-4.543516896629197e-06,-8.17418279470506e-07,-0.00015358746158297682,-4.543516896629197e-06
3255,4.744659549274445e-06,4.744659549274445e-08,9.107979227152747e-07,7.921814339834135e-07,5.655457471989719e-06,9.107979227152747e-07
3256,-9.842935375280514e-05,-9.842935375280516e-07,-2.5370580251776926e-06,-7.632418135756376e-08,-0.00010096641177798283,-2.5370580251776926e-06
3257,-2.580091530851251e-05,-2.5800915308512513e-07,-1.5024007352087752e-06,-8.573778524959623e-07,-2.7303316043721283e-05,-1.5024007352087752e-06
3258,-0.0001006086682757595,-1.0060866827575953e-06,-2.1317948201659248e-06,3.834218867280632e-07,-0.00010274046309592543,-2.1317948201659248e-06
3259,0.00013311999307396771,1.331199930739677e-06,3.397289770741587e-06,6.928994389239405e-08,0.00013651728284470928,3.397289770741587e-06
3260,-0.00013909561599053123,-1.3909561599053124e-06,-3.5644027231156627e-06,-8.701232335238207e-08,-0.00014266001871364686,-3.5644027231156627e-06
3261,-2.964796388464032e-05,-2.9647963884640315e-07,-3.1048537276868337e-06,-2.3636546305708255e-06,-3.275281761232715e-05,-3.1048537276868337e-06
3262,0.00021069753520021537,2.106975352002154e-06,5.829469178844592e-06,5.620307988392076e-07,0.00021652700437905994,5.829469178844592e-06
3263,1.914089683833915e-05,1.9140896838339152e-07,5.759937951488137e-07,9.747137419033491e-08,1.9716890633487962e-05,5.759937951488137e-07
3264,-5.5849969576527396e-05,-5.584996957652739e-07,-1.8787876915393504e-06,-4.825384521261656e-07,-5.7728757268066735e-05,-1.8787876915393504e-06
3265,0.00015020205001825334,1.5020205001825335e-06,2.04943291117729e-06,-1.7056183392790437e-06,0.0001522514829294306,2.04943291117729e-06
3266,-0.00012398748048034506,-1.2398748048034506e-06,-4.5789847391411965e-06,-1.4792977271325692e-06,-0.00012856646521948624,-4.5789847391411965e-06
3267,7.41803017842467e-05,7.418030178424672e-07,3.666162883362399e-06,1.8116553387562312e-06,7.78464646676091e-05,3.666162883362399e-06
3268,-7.604815065997727e-05,-7.604815065997728e-07,-1.946157832042806e-06,-4.495406554337409e-08,-7.799430849202007e-05,-1.946157832042806e-06
3269,-3.2181786109226112e-06,-3.218178610922612e-08,-8.596715458350451e-08,-5.512689310439227e-09,-3.3041457655061155e-06,-8.596715458350451e-08
3270,2.199125735031758e-05,2.1991257350317582e-07,6.321581096634176e-07,8.237667590547807e-08,2.2623415459980997e-05,6.321581096634176e-07
3271,-7.893736908608797e-05,-7.893736908608798e-07,-1.9798532093777647e-06,-6.418982225565274e-09,-8.091722229546572e-05,-1.9798532093777647e-06
3272,-0.0001311027754816284,-1.311027754816284e-06,-2.267175017887559e-06,1.0103943691531513e-06,-0.00013336995049951594,-2.267175017887559e-06
3273,-5.290169123457343e-05,-5.290169123457343e-07,-2.338218553297333e-06,-1.015676272432997e-06,-5.5239909787870756e-05,-2.338218553297333e-06
3274,0.00018198506320509154,1.8198506320509156e-06,4.259760870875632e-06,-2.8986570925165686e-07,0.00018624482407596715,4.259760870875632e-06
3275,-0.0001318228469802089,-1.318228469802089e-06,-3.7274927922021643e-06,-4.319216176969418e-07,-0.00013555033977241104,-3.7274927922021643e-06
3276,3.046318700177074e-05,3.0463187001770744e-07,2.691718559954335e-09,-7.588879564843142e-07,3.046587872033069e-05,2.691718559954335e-09
3277,7.953696174025415e-06,7.953696174025416e-08,-1.9090207134794508e-07,-3.8974447569858045e-07,7.76279410267747e-06,-1.9090207134794508e-07
3278,0.00013968210485384584,1.3968210485384587e-06,4.56777508691106e-06,1.0757224655649136e-06,0.0001442498799407569,4.56777508691106e-06
3279,-0.00016064529423707162,-1.6064529423707162e-06,-3.3272817662709167e-06,6.888505896558734e-07,-0.0001639725760033425,-3.3272817662709167e-06
3280,-6.484462328465794e-05,-6.484462328465794e-07,-2.4993069258573163e-06,-8.781913437408675e-07,-6.734393021051525e-05,-2.4993069258573163e-06
3281,-8.21119764873769e-05,-8.211197648737692e-07,-2.2891715727441526e-06,-2.3637216055972963e-07,-8.440114806012106e-05,-2.2891715727441526e-06
3282,-0.00023851675136951032,-2.385167513695103e-06,-5.148528403644072e-06,8.143903805936867e-07,-0.00024366527977315436,-5.148528403644072e-06
3283,-0.00012071503734877444,-1.2071503734877444e-06,-3.3091046999977163e-06,-2.912287662783553e-07,-0.00012402414204877214,-3.3091046999977163e-06
3284,4.51573795390769e-05,4.5157379539076903e-07,9.052011079833645e-07,-2.2373338049355806e-07,4.606258064706026e-05,9.052011079833645e-07
3285,3.0275230540696434e-05,3.027523054069643e-07,2.3518079900316177e-06,1.5949272265142066e-06,3.2627038530728044e-05,2.3518079900316177e-06
3286,-2.2029207671813728e-05,-2.202920767181373e-07,-1.0201296165470504e-06,-4.693994247517069e-07,-2.3049337288360777e-05,-1.0201296165470504e-06
3287,-0.00015949444247252028,-1.5949444247252031e-06,-3.0929861480664497e-06,8.943749137465577e-07,-0.00016258742862058673,-3.0929861480664497e-06
3288,3.0911006290579876e-05,3.091100629057987e-07,1.7345009401391354e-06,9.617257828746384e-07,3.2645507230719005e-05,1.7345009401391354e-06
3289,8.557056274472907e-05,8.557056274472908e-07,2.4627968737227363e-06,3.2353280510450957e-07,8.80333596184518e-05,2.4627968737227363e-06
3290,-4.2323708054049184e-05,-4.232370805404919e-07,-1.3044601302523226e-06,-2.463674289010928e-07,-4.3628168184301504e-05,-1.3044601302523226e-06
3291,5.7030846446923154e-05,5.703084644692315e-07,2.02892070914358e-06,6.03149547970501e-07,5.9059767156066725e-05,2.02892070914358e-06
3292,-3.9500714117924175e-05,-3.950071411792418e-07,3.3257978129028076e-07,1.3200976342383853e-06,-3.9168134336633894e-05,3.3257978129028076e-07
3293,2.1835780712216446e-05,2.1835780712216448e-07,-2.5286305727935324e-07,-7.987575750847644e-07,2.1582917654937092e-05,-2.5286305727935324e-07
3294,-5.85941406093304e-05,-5.85941406093304e-07,-7.705392196140805e-07,6.943142956191794e-07,-5.936467982894447e-05,-7.705392196140805e-07
3295,-0.00011125512538864782,-1.1125512538864783e-06,-1.8164985629385519e-06,9.648795717776438e-07,-0.00011307162395158636,-1.8164985629385519e-06
3296,-7.369808736454207e-05,-7.369808736454208e-07,-3.6676267899215997e-06,-1.8251746058080474e-06,-7.736571415446366e-05,-3.6676267899215997e-06
3297,4.9299036392994206e-05,4.929903639299421e-07,7.409834929721637e-07,-4.914924168526915e-07,5.004001988596636e-05,7.409834929721637e-07
3298,-7.992283155818169e-05,-7.99228315581817e-07,-3.674586697452182e-06,-1.6765159084976395e-06,-8.359741825563387e-05,-3.674586697452182e-06
3299,0.00020047461949100276,2.0047461949100278e-06,3.943418429002086e-06,-1.0684470582729835e-06,0.00020441803792000483,3.943418429002086e-06
3300,-1.00062047766246e-05,-1.0006204776624601e-07,-1.0007034821171173e-06,-7.50548362701502e-07,-1.1006908258741718e-05,-1.0007034821171173e-06
3301,-9.066722195743091e-05,-9.066722195743092e-07,-3.092198839597806e-06,-8.25518290662033e-07,-9.375942079702871e-05,-3.092198839597806e-06
3302,-6.063484337535576e-05,-6.063484337535577e-07,-5.260576001980328e-08,1.4632653243640908e-06,-6.068744913537556e-05,-5.260576001980328e-08
3303,-3.73029998879447e-05,-3.7302999887944704e-07,-1.4124510928712484e-06,-4.798760956726308e-07,-3.871545098081594e-05,-1.4124510928712484e-06
3304,-0.0001427676014766476,-1.427676014766476e-06,-2.7547062222693687e-06,8.144838146468213e-07,-0.00014552230769891694,-2.7547062222693687e-06
3305,-6.617953457563552e-06,-6.617953457563552e-08,1.1776354634363117e-06,1.3430842998754003e-06,-5.44031799412724e-06,1.1776354634363117e-06
3306,-1.9387764721655892e-05,-1.9387764721655893e-07,-7.470399151775113e-07,-2.623457971361139e-07,-2.01348046368334e-05,-7.470399151775113e-07
3307,-8.142769051586991e-05,-8.142769051586991e-07,-2.831377798603311e-06,-7.95685535706563e-07,-8.425906831447321e-05,-2.831377798603311e-06
3308,0.0001249905453964409,1.2499054539644091e-06,2.2458112240550527e-06,-8.789524108559698e-07,0.00012723635662049594,2.2458112240550527e-06
3309,-3.9359292627248415e-05,-3.9359292627248424e-07,-2.1518687153268868e-06,-1.1678863996456758e-06,-4.15111613425753e-05,-2.1518687153268868e-06
3310,-1.650541202815399e-06,-1.6505412028153992e-08,6.443719308488399e-07,6.856354609192249e-07,-1.0061692719665588e-06,6.443719308488399e-07
3311,-6.043466013802004e-05,-6.043466013802004e-07,-2.654099080780771e-06,-1.1432325773302696e-06,-6.30887592188008e-05,-2.654099080780771e-06
3312,6.539625486483014e-05,6.539625486483014e-07,1.0417143391267667e-06,-5.931920324939869e-07,6.643796920395689e-05,1.0417143391267667e-06
3313,-0.00012792904746748764,-1.2792904746748764e-06,-1.5707844250228352e-06,1.627441761664356e-06,-0.00012949983189251046,-1.5707844250228352e-06
3314,-5.203280266365865e-05,-5.203280266365865e-07,-1.907856971915783e-06,-6.07036905324317e-07,-5.394065963557442e-05,-1.907856971915783e-06
3315,8.118809642103329e-05,8.11880964210333e-07,6.301547726454026e-07,-1.3995476378804298e-06,8.181825119367869e-05,6.301547726454026e-07
3316,5.108506823687443e-05,5.108506823687443e-07,1.5448547811885648e-06,2.6772807526670403e-07,5.262992301806299e-05,1.5448547811885648e-06
3317,0.00017336080094085317,1.7336080094085318e-06,5.4179732930396835e-06,1.0839532695183546e-06,0.00017877877423389283,5.4179732930396835e-06
3318,-2.757316803004285e-05,-2.757316803004285e-07,-9.843809960013734e-07,-2.9505179525030193e-07,-2.8557549026044223e-05,-9.843809960013734e-07
3319,1.6317280196345565e-06,1.631728019634557e-08,7.050160370296769e-07,6.64222836538813e-07,2.3367440566642332e-06,7.050160370296769e-07
3320,-3.452681727821793e-06,-3.452681727821793e-08,2.6008344891151756e-07,3.4640049210706233e-07,-3.192598278910275e-06,2.6008344891151756e-07
3321,-2.1567240973250176e-05,-2.1567240973250179e-07,-1.771885001172961e-06,-1.2327039768417065e-06,-2.3339125974423135e-05,-1.771885001172961e-06
3322,-2.3084653785271073e-05,-2.3084653785271078e-07,-4.362984382887413e-07,1.4081790634303563e-07,-2.3520952223559814e-05,-4.362984382887413e-07
3323,-8.526742460643519e-05,-8.526742460643518e-07,-1.8408309193548156e-06,2.9085469580606416e-07,-8.710825552578999e-05,-1.8408309193548156e-06
3324,0.00010272603573148376,1.0272603573148377e-06,1.569582658155482e-06,-9.985682351316123e-07,0.00010429561838963924,1.569582658155482e-06
3325,-4.793892512185412e-05,-4.793892512185412e-07,6.197171999554477e-07,1.8181903280018005e-06,-4.7319207921898664e-05,6.197171999554477e-07
3326,0.00018856648807266557,1.8856648807266559e-06,6.164616032358614e-06,1.4504538305419742e-06,0.00019473110410502418,6.164616032358614e-06
3327,3.892918789230929e-05,3.8929187892309296e-07,7.086204319912456e-07,-2.6460926531648673e-07,3.9637808324300534e-05,7.086204319912456e-07
3328,-9.315200292131337e-05,-9.315200292131338e-07,-3.0978704139657143e-06,-7.690703409328798e-07,-9.624987333527907e-05,-3.0978704139657143e-06
3329,-2.60218944617231e-05,-2.60218944617231e-07,1.0028295589903346e-06,1.6533769205334123e-06,-2.5019064902732764e-05,1.0028295589903346e-06
3330,1.1966576974989205e-06,1.1966576974989208e-08,-2.238057144547446e-06,-2.267973586984919e-06,-1.0413994470485256e-06,-2.238057144547446e-06
3331,-1.621781395993552e-05,-1.621781395993552e-07,-6.53861303481884e-07,-2.4841595448349587e-07,-1.6871675263417402e-05,-6.53861303481884e-07
3332,-9.927603148527e-05,-9.927603148527e-07,-4.4396921099579884e-07,2.037931576135951e-06,-9.972000069626579e-05,-4.4396921099579884e-07
3333,0.00013554156533959722,1.3554156533959723e-06,2.8897552437883986e-06,-4.987838897015323e-07,0.0001384313205833856,2.8897552437883986e-06
3334,-4.846352459544163e-06,-4.8463524595441626e-08,-1.0278042201645177e-06,-9.066454086759136e-07,-5.87415667970868e-06,-1.0278042201645177e-06
3335,1.1381516006688297e-05,1.13815160066883e-07,3.4051358649703656e-07,5.5975686329829075e-08,1.1722029593185333e-05,3.4051358649703656e-07
3336,-9.240053131658571e-05,-9.240053131658573e-07,-3.0991090018546436e-06,-7.890957189400003e-07,-9.549964031844035e-05,-3.0991090018546436e-06
3337,-5.1875612423569865e-05,-5.187561242356988e-07,-1.8414072694041413e-06,-5.445169588148945e-07,-5.3717019692974005e-05,-1.8414072694041413e-06
3338,6.350124592103465e-05,6.350124592103466e-07,1.5491977434068082e-08,-1.5720391705917984e-06,6.351673789846872e-05,1.5491977434068082e-08
3339,8.027962990147693e-05,8.027962990147695e-07,2.1715080752285787e-06,1.6451732769165514e-07,8.245113797670551e-05,2.1715080752285787e-06
3340,-3.7560720213777915e-06,-3.756072021377792e-08,2.330712580670182e-06,2.4246143812046267e-06,-1.4253594407076096e-06,2.330712580670182e-06
3341,6.722475667693693e-05,6.722475667693693e-07,2.748679958884815e-06,1.068061041961391e-06,6.997343663582174e-05,2.748679958884815e-06
3342,4.906780731069659e-05,4.906780731069659e-07,2.805879403622005e-07,-9.461072424052142e-07,4.934839525105878e-05,2.805879403622005e-07
